ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m,leverage,liquidity_buffer,wc_ratio,profitability,z_score,late_filing,vix,term_spread,credit_spread,label_a,forward_max_drawdown,industry,year,month,firm_name
AAL,2011-07-31,-0.2996631983610084,-0.3112583025471808,-0.3709678258185394,0.44355761273417815,0.47719040437978666,0.5045568372002117,0.8292155967201846,0.08817981544453862,-0.09207266087065298,0.022546216519559927,0.8979506665650373,0,19.1191812726781,1.4193267923795785,1.9747940829373969,0,-0.24358985582312617,Airlines,2011,7,American Airlines
AAL,2011-08-31,-0.052542263323161364,-0.37120342400043327,-0.3248793124122985,0.6518120243930147,0.5802161270092396,0.5882353803935103,0.8330700439426219,0.08607947567005754,-0.115109977662679,0.01847020018109483,0.8488359412903579,0,27.48744983152484,1.1788074478565194,2.2510474749448437,0,-0.200299912310558,Airlines,2011,8,American Airlines
AAL,2011-09-30,0.03969733178451307,-0.3491123714905139,-0.3707093355358524,0.7761590680650986,0.6306209853655841,0.5981773573118377,0.8789388829277396,0.07339165764189855,-0.13145978514145723,0.004211792121948346,0.7346803510467649,0,27.933393048459237,1.832190497629588,2.161461637242146,0,-0.2153037997113951,Airlines,2011,9,American Airlines
AAL,2011-10-31,0.24622000413815126,-0.022033783225389625,-0.37956994300032654,0.8782942693430541,0.7051541474782382,0.6164042451530725,0.8698859765337524,0.0825473113738021,-0.10257754757377507,0.012363592920326459,0.8130842437167528,0,29.05572555984762,1.2828195197746266,1.8535076026559085,0,-0.2153037997113951,Airlines,2011,10,American Airlines
AAL,2011-11-30,-0.1418182590674033,-0.10775073376619093,-0.46906629124918364,0.7814449660093521,0.7179687944914036,0.6512641390969728,0.8597071981510638,0.07150895149009777,-0.0938866886271481,0.009031181467805648,0.8139582076554707,0,26.36243060671449,1.917422671917637,2.032888246045965,0,-0.2153037997113951,Airlines,2011,11,American Airlines
AAL,2011-12-31,0.026315854140011474,0.09503218647112921,-0.39999989225593735,0.7485969356799256,0.7611316379448204,0.6512641390969728,0.832046812294499,0.07362512565174989,-0.10750814892967925,0.01926755246099445,0.8623196304743594,0,33.450616627639896,1.2465295901979545,2.036207025919401,0,-0.2153037997113951,Airlines,2011,12,American Airlines
AAL,2012-01-31,0.6646940528081489,0.4627381701456892,0.5289853664812134,0.7084737656406906,0.801794348758883,0.6124031190120227,0.8547091159022223,0.04311634708571556,-0.1161530111549353,0.01412645033965941,0.8141852336691435,0,19.533585816425735,1.4329978476133969,2.2062228917843485,0,-0.2153037997113951,Airlines,2012,1,American Airlines
AAL,2012-02-29,-0.12203767036165247,0.6614353948477281,0.34239155433878854,0.7197350369715687,0.7475845119370795,0.6124031190120227,0.8801012407721666,0.06919997391617869,-0.09674406763800175,0.04242545464603756,0.9552460112074745,0,12.7462962639827,1.2273056910762832,2.075880122415627,0,-0.2153037997113951,Airlines,2012,2,American Airlines
AAL,2012-03-31,-0.005242537286223925,0.497041428382734,0.38000013978430536,0.6701457105629927,0.7226653228446661,0.6124031190120227,0.8237406294010545,0.08393975225864403,-0.11604543667869041,0.012430493865661483,0.8249244195135478,0,14.862470696282344,1.6284109378543663,1.6044224136959102,0,-0.2153037997113951,Airlines,2012,3,American Airlines
AAL,2012-04-30,0.3517786045001532,0.21563993667450787,0.7272726421214786,0.6380059445302125,0.6717872720416171,0.6124031190120227,0.8339377833209337,0.07268142691584115,-0.04556175704187015,0.032666838081074984,0.9984973605382481,0,18.136793906411555,2.019660785453863,1.9950748037137038,0,-0.2153037997113951,Airlines,2012,4,American Airlines
AAL,2012-05-31,0.28849895192252717,0.7326340455213243,1.8008477268910892,0.612132571381189,0.6637315418385433,0.5628414140603389,0.8720347572357242,0.08491993486836497,-0.13212513576803916,0.025924369554849606,0.8400735196447117,0,16.102426386729526,1.5359098969277358,1.6276048578416424,0,-0.2153037997113951,Airlines,2012,5,American Airlines
AAL,2012-06-30,0.054588620574713476,0.7844712151242814,1.629191093637954,0.6562701488087799,0.6610239859486379,0.5525728162920025,0.8714585922901469,0.07146600525960889,-0.08069346665677747,0.030565043147811184,0.9239483874324915,0,17.27843991907093,1.1789180511968071,1.914464080375239,0,-0.2153037997113951,Airlines,2012,6,American Airlines
AAL,2012-07-31,-0.15424359687138078,0.11695893863176088,0.28764029797324864,0.6085632322109714,0.6210358452611539,0.37791606955444274,0.8870408008962734,0.07582216987486382,-0.12195221964551455,0.014575578359411815,0.7899380741768541,0,19.72860864881121,1.3529566087799847,2.10024979791348,0,-0.0872599509454901,Airlines,2012,7,American Airlines
AAL,2012-08-31,-0.02112008213163985,-0.0826159584385121,0.5494187471976157,0.5418168809272051,0.5955532675959373,0.37791606955444274,0.8787114198632724,0.06171594119158037,-0.14136751430862066,0.0213409291839742,0.8034344980763706,0,19.038217161869113,1.5557481712192,1.7258103059810783,0,-0.1648578337752294,Airlines,2012,8,American Airlines
AAL,2012-09-30,0.005769606190041632,-0.2280442591202183,0.4002677820324134,0.5335471151333557,0.6047398348483812,0.3650794364442211,0.8411482141445169,0.08007727893175685,-0.0810937645752827,0.011711459808217214,0.8530424151215715,0,15.002574173945758,1.8918822684776573,1.594990847400506,0,-0.1648578337752294,Airlines,2012,9,American Airlines
AAL,2012-10-31,0.13302341136683138,0.12465367052729892,0.1871344792839551,0.518484047444403,0.5631299196645969,0.3141866847937376,0.8125398833813876,0.10044481557199944,-0.11994456574877553,0.004114443169818537,0.787880473970784,0,15.172641958401474,1.3895783857023785,2.0241494726194276,0,-0.1648578337752294,Airlines,2012,10,American Airlines
AAL,2012-11-30,0.02709153089505456,0.2394234829274966,0.019778481075974463,0.44649079501766276,0.5250640591656844,0.3141866847937376,0.8720744002744519,0.07615510878958483,-0.10126779704069622,0.02724185186090477,0.8832707071327458,0,18.24464685156169,1.8217381936044106,1.9459535215981685,0,-0.1648578337752294,Airlines,2012,11,American Airlines
AAL,2012-12-31,0.04732366684039335,0.290631113645369,0.01275333085177155,0.3667641440793508,0.460039330155754,0.3141866847937376,0.8716716620621999,0.07666539306818228,-0.06960095988171403,-0.01203699773102208,0.7369019615688195,0,18.43702398993046,1.5999480289730346,2.09486945957436,0,-0.1648578337752294,Airlines,2012,12,American Airlines
AAL,2013-01-31,0.02145938709524975,0.17241390193273953,0.24607352950782513,0.37567131884233906,0.45063480047121607,0.3141866847937376,0.8651957447390615,0.07160472441982343,-0.07255457366784018,0.02213066718245818,0.8978312005127084,0,14.308228205420583,1.30053570624482,1.7799913774758607,0,-0.1648578337752294,Airlines,2013,1,American Airlines
AAL,2013-02-28,-0.06083920377847685,0.03546657592191638,0.21648549247267468,0.39947017738302865,0.42584187956487485,0.3141866847937376,0.836541893359812,0.08662841093021632,-0.08213623305585498,0.029628411842879572,0.9387649199786209,0,13.73068837180263,1.5643373151732454,2.152189878625666,0,-0.1648578337752294,Airlines,2013,2,American Airlines
AAL,2013-03-31,0.2635890870763484,0.2954197678671153,0.6507785902371637,0.3999988489165786,0.37603739703126204,0.3141866847937376,0.8294060752073388,0.07515982876377915,-0.1000814567424287,0.019381105210249095,0.8733498012728531,0,16.970406543570686,1.3902089807608518,2.361194021986495,0,-0.1648578337752294,Airlines,2013,3,American Airlines
AAL,2013-04-30,0.0736975399555102,0.18181798245707093,0.4118627436315243,0.3807505677342444,0.37976615866459845,0.3141866847937376,0.8649949095087669,0.05985098767493392,-0.09331345890892993,0.015650279683450403,0.8425832181162409,0,20.55659687089462,1.4291999774499653,1.8353137188028668,0,-0.1648578337752294,Airlines,2013,4,American Airlines
AAL,2013-05-31,0.03719022083149226,0.264028718285805,0.3515385493498584,0.3255795028113275,0.3633003029831342,0.3141866847937376,0.8332299876723209,0.07257513222230401,-0.10429075329035928,-0.03401627656689277,0.6150366035837803,0,16.39064486247391,1.7534597290108707,2.0665529954508233,0,-0.1648578337752294,Airlines,2013,5,American Airlines
AAL,2013-06-30,-0.06545255858567611,0.04320213250300964,0.2838154935833592,0.3183302606735373,0.36235879642821883,0.3141866847937376,0.8359742085841689,0.07124185175353706,-0.08934433581354752,0.007917099762342193,0.82841264075625,0,17.66964611473013,1.457583975544875,2.091254179040446,0,-0.1648578337752294,Airlines,2013,6,American Airlines
AAL,2013-07-31,0.17772351809843911,0.1422668370576501,0.3550418608394157,0.25430676146239584,0.32339291337159387,0.15638095336856428,0.8456977239965902,0.09542276627661302,-0.08011296960369153,0.03353407099915179,0.9540559357736295,0,20.633633354368413,1.4520662437044578,2.0286615465015747,0,-0.1648578337752294,Airlines,2013,7,American Airlines
AAL,2013-08-31,-0.14587744365854993,-0.08441906644433306,0.15017800866027775,0.3798752357969947,0.3540627660491375,0.2084622536542244,0.8400025513917829,0.08543032279289653,-0.10467795600907188,0.017058601839845932,0.85056035060132,0,16.76144942964888,1.5567450711542075,1.7176222247857544,0,-0.093378383609722,Airlines,2013,8,American Airlines
AAL,2013-09-30,0.1732672006053555,0.15398639633204736,0.2208627364640292,0.3858048794171916,0.34463521227933247,0.2084622536542244,0.858193706874931,0.07403006411579068,-0.07013993791113593,0.017598047906030943,0.8836266755400237,0,10.369394032378317,1.2960689858156322,2.0335884590803337,0,-0.17202174009894997,Airlines,2013,9,American Airlines
AAL,2013-10-31,0.0727538648629158,0.14606161105328708,0.2923532187531055,0.41608975820616967,0.34448648672899584,0.2084622536542244,0.8623672113251932,0.09455600479257298,-0.0793669245084965,-0.0011337865403578673,0.7820105670550064,0,17.661568498009633,1.3938650880452752,2.2754514965734614,0,-0.17202174009894997,Airlines,2013,10,American Airlines
AAL,2013-11-30,0.06872992518971932,0.43258041283390947,0.3303117243586504,0.29602542485959726,0.34411886741524983,0.2084622536542244,0.8588979179001976,0.08850719394460647,-0.08216273955678503,0.003300577488280533,0.8015786759866579,0,15.570472077021439,1.504063199646925,1.9612072258894675,0,-0.17202174009894997,Airlines,2013,11,American Airlines
AAL,2013-12-31,0.09591999043900734,0.27268151354861514,0.5074631399717489,0.35652458203836607,0.37187276826794197,0.2084622536542244,0.8368592952596535,0.08994558235741622,-0.11523520741365292,0.015504559150035287,0.8324736019529902,0,16.402080378239994,1.6408948148087208,2.133130687582466,0,-0.17202174009894997,Airlines,2013,12,American Airlines
AAL,2014-01-31,0.3229492804618115,0.5270820178046571,0.7732552842565599,0.3860998720063359,0.40045564906946796,0.2084622536542244,0.8815175161900394,0.0795220074961521,-0.11453548275667687,0.0068357396470564245,0.7657748873191293,0,13.30473117817123,1.8047327552957055,1.7809947085146165,0,-0.17202174009894997,Airlines,2014,1,American Airlines
AAL,2014-02-28,0.09260368734899749,0.5400333784797477,1.3139095129205822,0.37373832805644186,0.33703298150008637,0.2084622536542244,0.8566543865917038,0.06666851991522792,-0.10494671927792837,0.024998458024850328,0.8775640576282603,0,16.237681042271838,1.4451206852955294,1.7902016645363026,0,-0.17202174009894997,Airlines,2014,2,American Airlines
AAL,2014-03-31,0.013850191956834346,0.47699719161417975,0.9303792923110841,0.3359110923153184,0.3480471267125273,0.2084622536542244,0.8759829964109533,0.08667548080369995,-0.11428130235964358,0.0376762897634558,0.9143512012100979,0,15.774638236078506,1.3518372453415204,2.0145814486552105,0,-0.17202174009894997,Airlines,2014,3,American Airlines
AAL,2014-04-30,-0.07564589951329237,0.037574005954775114,0.5677245851525423,0.33452498413792,0.3612826702182859,0.2084622536542244,0.8440096992490504,0.06764296977950592,-0.10344082718530946,0.04157253801718552,0.9648561165089704,0,17.2092578836581,1.7943858737946543,2.061476843725483,0,-0.17202174009894997,Airlines,2014,4,American Airlines
AAL,2014-05-31,0.10359962763009589,0.11246537452010785,0.6747288156714333,0.3313856104498202,0.35471562437196696,0.2084622536542244,0.8533048010012985,0.08012521864329787,-0.06725576710594294,-0.001470322705816405,0.8003996821547523,0,14.166323979085526,1.4216760378560798,2.027995621222913,0,-0.2067338265639307,Airlines,2014,5,American Airlines
AAL,2014-06-30,0.042212696665038685,0.1323143063895913,0.7336565653662681,0.33525046220694654,0.33543667633459984,0.2084622536542244,0.8242880177189446,0.06384153529033168,-0.0925470362703989,0.022497396906726867,0.900108511305771,0,16.280382488386454,1.7919178536456841,2.279070585951391,0,-0.25222902289188437,Airlines,2014,6,American Airlines
AAL,2014-07-31,-0.07155016285865767,0.06737385117632444,0.16090846303636286,0.3231190831415043,0.32990169810501674,0.2084622536542244,0.8808547273455956,0.0824347507713677,-0.10808314318958606,0.020026923093171608,0.835913930303046,0,14.923192221273217,1.3902715743627603,1.4885890791864282,0,-0.25222902289188437,Airlines,2014,7,American Airlines
AAL,2014-08-31,-0.013948743985558676,-0.059397730722463016,0.04388195256060756,0.3455052521816378,0.3380022560018631,0.17051768330454087,0.8523541483692192,0.06328238726671834,-0.04579336711330215,0.02779806527152867,0.9642863772186907,0,14.35323876003334,1.3043884587831434,1.9290351083810362,0,-0.2684996569636823,Airlines,2014,8,American Airlines
AAL,2014-09-30,-0.1239502629929603,-0.15208697138456473,-0.056750282340380265,0.3385194112341927,0.33606050670014764,0.21169928300371849,0.8542001661604518,0.0861516398427858,-0.08581178038826791,0.017891697717463524,0.868596743109886,0,17.174752727050333,1.5354384658397975,1.9940063985904914,0,-0.27131473933106004,Airlines,2014,9,American Airlines
AAL,2014-10-31,0.14418391326018276,0.11494862041702714,0.1333207097499418,0.48086786681562077,0.41134155739999345,0.35684743256474677,0.837375177275186,0.08599450686321704,-0.09228578318937096,0.007851648513658879,0.82373470182184,0,16.59874633326554,1.4747764453538017,2.039403786508695,0,-0.27131473933106004,Airlines,2014,10,American Airlines
AAL,2014-11-30,0.20421840259073898,0.20127923236092515,0.1770062257152043,0.49667280445945833,0.4277414221821633,0.35684743256474677,0.8783807122273453,0.08293352036322983,-0.08540361275464739,0.040878813315198784,0.9626176599394503,0,10.0,1.4461413020498493,1.9778298557893985,0,-0.27131473933106004,Airlines,2014,11,American Airlines
AAL,2014-12-31,0.12056012414302364,0.5845747915425565,0.2950724091545984,0.4887741748335824,0.42488933987967964,0.35684743256474677,0.8504377764232967,0.08316952006984116,-0.08379945522987767,0.009127083742999217,0.8320752814622652,0,14.976214851380243,1.4564107475794117,2.140662023561346,0,-0.27131473933106004,Airlines,2014,12,American Airlines
AAL,2015-01-31,-0.08484088767694486,0.2178658172064838,0.24786156894196498,0.4044414542745332,0.44448862029402086,0.35684743256474677,0.85108103325692,0.08125548586651149,-0.1191211710336679,0.05476455183010817,1.003799368406955,0,14.205684005977524,1.9401404198434256,2.1376593860444175,0,-0.26107645153130143,Airlines,2015,1,American Airlines
AAL,2015-02-28,-0.08122047897051488,0.06731257758115561,0.22842789397140262,0.42744695085761064,0.448501846861863,0.35684743256474677,0.8218541311301519,0.06701896096312843,-0.07371546848592841,0.030698993761948137,0.962714229819951,0,15.981078247258383,1.4586675393604867,1.982695542723573,0,-0.26107645153130143,Airlines,2015,2,American Airlines
AAL,2015-03-31,0.08222267515604531,-0.009978834214713461,0.49435319425587343,0.394412638844174,0.44885971225859045,0.35684743256474677,0.8294807036503844,0.08607289015101693,-0.07064299110005381,0.019546054136045213,0.9094064429291173,0,13.254078790168064,1.4809594921483982,2.055736703345411,0,-0.26107645153130143,Airlines,2015,3,American Airlines
AAL,2015-04-30,-0.040661999548343375,-0.012081436824741165,0.2170439590389741,0.3685706511321489,0.37713055209205665,0.35684743256474677,0.9019764580014916,0.06275938189131965,-0.08612353092281796,0.03749792504331505,0.9317061357953043,0,17.738624846719688,1.6159379558288667,1.945024490686813,0,-0.2764341702036888,Airlines,2015,4,American Airlines
AAL,2015-05-31,-0.12259282591690013,-0.1211580233341576,-0.05397226707300207,0.38873076098634246,0.40775796684826465,0.35684743256474677,0.8678268780321049,0.07795644273354352,-0.10580882964022299,0.02666217756630886,0.8776455121741211,0,11.751753242434209,1.366179474753311,2.3224386085624777,0,-0.3042238483305213,Airlines,2015,5,American Airlines
AAL,2015-06-30,-0.0877112128564359,-0.2065446397241948,-0.24928929869230965,0.38202445150583003,0.3883032168664895,0.34672958585886543,0.8663150897330414,0.08602473436282364,-0.07919884218413221,0.004716950643998973,0.8073420035660117,0,18.688174940229842,1.5739239172608348,1.847741151047975,0,-0.3827193623384387,Airlines,2015,6,American Airlines
AAL,2015-07-31,0.02741507399643406,-0.18079675135592255,-0.17357120858123942,0.398817370591226,0.375173546973408,0.3027343050538271,0.8454445804175272,0.07059984067876246,-0.10772225552172283,0.035228313377214576,0.9290396179963248,0,16.010935464921335,1.2488662628675036,1.8896126248607852,0,-0.3827193623384387,Airlines,2015,7,American Airlines
AAL,2015-08-31,-0.06327121788581891,-0.09411181525781909,-0.20018282931192022,0.3740614801021525,0.38465796816819164,0.3245240494228973,0.8521596784145046,0.1060685916314977,-0.09613187265620567,0.020895378208696046,0.8715542233447219,0,24.264389974944415,1.4276720136269574,2.1913203862112023,0,-0.3827193623384387,Airlines,2015,8,American Airlines
AAL,2015-09-30,-0.009438903983774116,-0.0028028804443022137,-0.20698688443668878,0.36999416250482114,0.3732551934355115,0.3245240494228973,0.8521236583888043,0.07362191307140065,-0.10115673224755188,0.03691682040667468,0.9408467821810262,0,20.74382225789364,1.3269135456969692,1.7250624057955561,0,-0.3827193623384387,Airlines,2015,9,American Airlines
AAL,2015-10-31,0.19647939510197965,0.08394561492798447,-0.01451105607724934,0.37249946543336826,0.3903955565845519,0.3245240494228973,0.8522794133625554,0.0720654027011653,-0.1185016924095727,0.01324697162501235,0.8086910877285376,0,21.28794036193644,1.5248111792893297,1.6799118933887456,0,-0.3827193623384387,Airlines,2015,10,American Airlines
AAL,2015-11-30,-0.1053877084284306,0.05482071103287289,-0.03905744270943201,0.32344068095596473,0.3489153241038309,0.3245240494228973,0.8514772686882176,0.09193586535476263,-0.12680977282732875,0.015202605831668657,0.8083941588031176,0,27.26160633651291,1.450636844611785,2.0137576665051955,0,-0.32776120649417545,Airlines,2015,11,American Airlines
AAL,2015-12-31,-0.03354636022082702,0.09866251560067085,0.07073617133580856,0.34017929669018604,0.3542369131805416,0.3245240494228973,0.8528862003887016,0.06166294232370566,-0.11667196565932814,0.009801671903957206,0.7943297789241842,0,25.96773021399161,1.4131666959496818,2.2064959431506757,0,-0.32776120649417545,Airlines,2015,12,American Airlines
AAL,2016-01-31,-0.08901862281661566,-0.14797022847659735,-0.02331050276023716,0.3167179330301692,0.35058820632527976,0.3245240494228973,0.83408059252299,0.08191889545021648,-0.10321119219003595,0.011670708460984457,0.8305505436247899,0,15.416971819817094,1.618814051047814,1.9601775234485495,0,-0.3076847921459353,Airlines,2016,1,American Airlines
AAL,2016-02-29,0.05442077765292108,-0.013867332207204819,0.06681829076816603,0.37207052680447716,0.34730711549873117,0.3565168085365329,0.8585592525310527,0.0972307471764625,-0.06721486966516496,-0.008841576580935043,0.7626511949527758,0,16.87262316227477,1.5559325340315924,2.0499939878911064,0,-0.3076847921459353,Airlines,2016,2,American Airlines
AAL,2016-03-31,-0.013945834096280807,-0.03920802572924975,0.06130767087904432,0.33921587762023264,0.3380939330096344,0.31928238323188696,0.8615414436767028,0.07821976709936161,-0.09689689314269288,0.014025754496861772,0.8327199081579972,0,13.077076451137241,1.587175154109488,1.9362086021800808,0,-0.3076847921459353,Airlines,2016,3,American Airlines
AAL,2016-04-30,-0.12221684207112071,-0.11669265492935832,-0.23986775965579132,0.32526671242030186,0.31978856443880604,0.2962538827979905,0.852351772597744,0.08151407396072019,-0.11157903514697846,0.006554486782622288,0.7855001821433043,0,17.891464091469754,1.069501311117539,1.7069767555890099,0,-0.1815552704760094,Airlines,2016,4,American Airlines
AAL,2016-05-31,-0.07319222613398857,-0.23053029068130781,-0.22225956626729826,0.2877349874830758,0.3341102624423986,0.3224450724605459,0.8410260863476103,0.08234259264456766,-0.08802007316631472,0.0328002346601022,0.9439213632943365,0,17.090336686405085,1.8725855170210457,2.1670117493622474,0,-0.11281719532865774,Airlines,2016,5,American Airlines
AAL,2016-06-30,-0.10609397504785212,-0.2788456842459698,-0.3277612064941754,0.4213514636222908,0.38492419355035956,0.45350097420136903,0.8401161995386617,0.08283844567302737,-0.08074994816093403,0.03748392342716192,0.9752047825913432,0,13.952647197400058,1.1615895169244088,2.148537244232324,0,-0.09200928316084034,Airlines,2016,6,American Airlines
AAL,2016-07-31,0.25397370555785637,0.03107727139253691,-0.09345445488964355,0.49647589339314196,0.41848539146675934,0.45350097420136903,0.8488233429173695,0.07779068275060387,-0.09617751532327216,0.002754387906538914,0.7882385990223847,0,15.758250333871148,1.618140843578877,2.023059744442158,0,-0.09200928316084034,Airlines,2016,7,American Airlines
AAL,2016-08-31,0.0842291345661128,0.18171519565876992,-0.12289465070372185,0.49767106357236485,0.408411185151413,0.45350097420136903,0.8461278097792898,0.0874458639847313,-0.08716105741112598,0.015945985934541666,0.8626761791314208,0,16.088928775361484,2.0917250891786354,1.9987740077908842,0,-0.11120621036944699,Airlines,2016,8,American Airlines
AAL,2016-09-30,0.01020984494943944,0.26925612358605133,-0.05405253400907861,0.3840746722935037,0.41074934752428904,0.45350097420136903,0.8543543640217434,0.07175349659709312,-0.08593015703549951,0.018832678457952903,0.8727847818967333,0,15.522264372240205,1.4757102649191955,1.8832926566584687,0,-0.11120621036944699,Airlines,2016,9,American Airlines
AAL,2016-10-31,0.07692290734770957,0.2126640933030488,0.22618229089069075,0.2784423190497328,0.4103206016360914,0.45350097420136903,0.8444809709660772,0.07638276163906614,-0.10125787733799717,0.013281835326020626,0.8342265906470541,0,18.970398684145938,1.4292491332437303,2.127188541128918,0,-0.11120621036944699,Airlines,2016,10,American Airlines
AAL,2016-11-30,0.16978003582294487,0.2846919923268636,0.5156308640138216,0.28455355522024134,0.403900702069086,0.44490592446054705,0.8631628607200512,0.0760471645198382,-0.06814071807945238,0.041978157552220716,0.9976307623680638,0,16.85380908944067,1.7437971724264854,2.0840359193976723,0,-0.11120621036944699,Airlines,2016,11,American Airlines
AAL,2016-12-31,0.02054633235999459,0.2415878888820422,0.6228125786584637,0.2845207455796009,0.33663281124713035,0.41699896434665606,0.8321691302029098,0.0806970426942928,-0.11301313242672391,0.015100286552170827,0.8360541097613884,0,12.35984565715706,1.234702442989212,2.2816738292153804,0,-0.11120621036944699,Airlines,2016,12,American Airlines
AAL,2017-01-31,-0.05225942019391017,0.09265316733518025,0.32779716417523264,0.30565904605486777,0.30358113123891567,0.41699896434665606,0.8900485493528959,0.076924285828842,-0.09279547925845143,0.028119819410124175,0.8867794465057044,0,14.173867590206674,1.2358794840420695,1.8660762800260484,0,-0.11120621036944699,Airlines,2017,1,American Airlines
AAL,2017-02-28,0.034813264429974344,-0.0007931705999342231,0.28781888112377807,0.2900969089430451,0.29063599621423025,0.41699896434665606,0.8299874125503351,0.07144904525590795,-0.12412044742816239,0.006710438991533348,0.7846020788162108,0,19.793875860904024,1.2159574002102975,1.826700959248078,0,-0.11120621036944699,Airlines,2017,2,American Airlines
