# generated by ews.run on 2026-04-19T23:43:41, loader=placeholder
ticker,date,leverage,liquidity_buffer,wc_ratio,profitability,z_score,late_filing
GE,2016-07-31,0.6335555920886714,0.08243687211491912,0.05489933142217446,0.032395852369433056,1.238006348589742,0
GE,2016-08-31,0.6405792338876336,0.08232049937357637,0.02103831317005352,0.018888043384351672,1.1296722393779368,0
GE,2016-09-30,0.6356311155749513,0.07786552848288153,0.0562181513119601,0.062130343254243284,1.3780957255243247,0
GE,2016-10-31,0.6671531924640404,0.07840061470036573,0.04961967584194622,0.02496205953043287,1.1765733753249457,0
GE,2016-11-30,0.6496297372801523,0.07711341361079863,0.05645437120676179,0.027591535846715157,1.207647621559584,0
GE,2016-12-31,0.6603869302848234,0.09532738913002578,0.04782479703086285,0.04602567583148412,1.2774782746741167,0
GE,2017-01-31,0.6638028798342223,0.07598779528114163,0.054481849636208335,0.040188886011726925,1.2559842559180332,0
GE,2017-02-28,0.6519535219709767,0.07226990216144534,0.05049020348517886,0.04746997436868174,1.2925250105324328,0
GE,2017-03-31,0.6790228721559008,0.08959270826085207,0.09306364915023113,0.028489786556679258,1.2381646525031293,0
GE,2017-04-30,0.6674464127344136,0.08183342005738352,0.09379605866435345,0.02787552571967273,1.2431023936390377,0
GE,2017-05-31,0.6332055631563845,0.07400607354555978,0.007522085513803865,0.03211367467478859,1.1800374356942402,0
GE,2017-06-30,0.6348173467689261,0.08150393786476208,0.056835119515543195,0.0681425625882383,1.4075817795220162,0
GE,2017-07-31,0.669008476763721,0.07423096344337597,0.03203170657303284,0.047378787572597586,1.2597132634206156,0
GE,2017-08-31,0.6235953358595872,0.09831458765854353,0.07358880241442574,0.03296236521842943,1.269072477908177,0
GE,2017-09-30,0.6157373094181825,0.09353872374165413,0.047709203094947646,0.05856724467960193,1.3630747080571568,0
GE,2017-10-31,0.6181114468241127,0.07400624977046227,0.05010487399436367,0.04070470890647113,1.280571112559183,0
GE,2017-11-30,0.6409986905704151,0.08622849932347498,0.028647591412348114,0.0378643077246806,1.2277401416585674,0
GE,2017-12-31,0.652405912634238,0.08514438834058749,0.0642322975617778,0.023130368622431965,1.1943479420190208,0
GE,2018-01-31,0.6193177165852876,0.09277676821898509,0.05664628023959184,0.028772701951651696,1.2316166055091007,0
GE,2018-02-28,0.6810230395104505,0.08115674634292859,0.07358594368127654,0.04101277722115163,1.2724493616506742,0
GE,2018-03-31,0.6912149584976398,0.09755340842443205,0.04502071703041853,0.05457356426431533,1.2957916373802005,0
GE,2018-04-30,0.662907518991703,0.09368631557532349,0.030701530788397914,0.05029077189997659,1.2754639534809458,0
GE,2018-05-31,0.6711684897369917,0.06241260513576886,0.0263348297466845,0.009411517333598494,1.0731348333217392,0
GE,2018-06-30,0.6446118633111089,0.08717542255795963,0.08004714104192057,0.04111142170629663,1.3025131332832336,0
GE,2018-07-31,0.6825723109114259,0.06619898541785109,0.015932351212896906,0.03916678451655072,1.1936593221364091,0
GE,2018-08-31,0.6576813089787862,0.07967305251905907,0.00865115799920247,0.038663199407308176,1.1974896414261198,0
GE,2018-09-30,0.623910609989903,0.08669672548830039,0.05733196492193697,0.025901803205089672,1.216190466976304,0
GE,2018-10-31,0.6397226616532662,0.06940786478111048,0.04874641805453656,0.05432713480751857,1.3299996382688215,0
GE,2018-11-30,0.6302854790732891,0.08504046515517845,0.03939484763255119,0.028106907516064837,1.2012049950405927,0
GE,2018-12-31,0.6478593928009089,0.06964757677580626,0.03892701389305636,0.022031831611167275,1.1615463895636085,0
GE,2019-01-31,0.6892945026583278,0.08035263551971729,0.03600548984014829,0.04320969866101333,1.232715469919944,0
GE,2019-02-28,0.6477534390061834,0.07779030400466777,0.06228333400086851,0.05136261565070958,1.3274922309556672,0
GE,2019-03-31,0.6393899770477894,0.0742418175935532,0.04449896605696712,0.00547118252896623,1.0954793309258282,0
GE,2019-04-30,0.619696178756029,0.09366874267444525,0.08289935427002568,0.03626445940665433,1.2981044770816887,0
GE,2019-05-31,0.6615311392611154,0.08311250154543537,0.11157761616910475,0.05679362367151865,1.4039044871023942,0
GE,2019-06-30,0.6474416481703847,0.07044459559399574,0.017871073594848554,0.04305195453800835,1.2353244857402266,0
GE,2019-07-31,0.634872985094314,0.06577746290402325,0.03706854231514947,0.023776779945784074,1.1753093254667761,0
GE,2019-08-31,0.6837428327014513,0.08881639756949451,0.049840547173667656,0.0621991620833504,1.3418990187792774,0
GE,2019-09-30,0.6515473661529524,0.07138715798671737,0.08046248154539315,0.04808365065526988,1.3316197162424688,0
GE,2019-10-31,0.6292550769134709,0.07809661321916392,0.03248763493230485,0.01925800403553496,1.1519447347376977,0
GE,2019-11-30,0.6685235509506329,0.09909416640470131,0.02202864852361718,0.04844453855035856,1.253009578844646,0
GE,2019-12-31,0.6369871486175634,0.07512874616235304,0.03815212151522262,0.027040138454802763,1.1906789073853021,0
GE,2020-01-31,0.6509704325588965,0.07169049883588963,0.05540913651559678,0.03924642835826295,1.260366917567214,0
GE,2020-02-29,0.6452210390626718,0.07092436337958402,0.03846457338863335,0.05133086838738634,1.3002799460494727,0
GE,2020-03-31,0.6600183437524877,0.07022444755201449,0.05198664610858452,0.05127080685057683,1.30734576127652,0
GE,2020-04-30,0.6166118943775726,0.08543360192379935,0.036747524821083066,0.04855898002889739,1.3023570992945739,0
GE,2020-05-31,0.6347348168691497,0.06195117899335481,0.01744915124233675,0.04072127419992073,1.2314880801089418,0
GE,2020-06-30,0.6551944500344297,0.07095683374895592,0.06277184917554748,0.015077199065965604,1.1530723846000375,0
GE,2020-07-31,0.6486784040270537,0.06788983800237544,0.03696327784395682,0.04071098006974621,1.2464904973243232,0
GE,2020-08-31,0.632791732694321,0.07615444455770175,0.07012585618428882,0.03134662195715277,1.251805111003172,0
GE,2020-09-30,0.6667138422413028,0.06870293145342382,0.06059608355830566,0.0616235293098685,1.362317582681567,0
GE,2020-10-31,0.6005671099974542,0.07203104744529523,0.061541442543610804,0.03695431920935511,1.2871947653378295,0
GE,2020-11-30,0.6574229174674262,0.0739601481328418,0.051731795749458,0.03766484146911881,1.2446491593237523,0
GE,2020-12-31,0.6733556412331961,0.08254420843301213,0.05675205324150405,0.03382184550816299,1.2230517530382532,0
GE,2021-01-31,0.6402478755185501,0.0756744181218038,0.057889042847565936,0.03368523278769606,1.2436387202081205,0
GE,2021-02-28,0.6557954971379283,0.10075400798645438,0.06742249406863385,0.035109647017482384,1.252445035581771,0
GE,2021-03-31,0.674024278443279,0.07591924626978448,0.009237509296442924,0.02487870533623894,1.1236003591700872,0
GE,2021-04-30,0.6125841615794829,0.07648486515958691,0.050368367583791034,0.06514655968412925,1.399080374668267,0
GE,2021-05-31,0.6565385474752833,0.07780899471191136,0.06658811162366979,0.006832970364881723,1.1180975661781778,0
GE,2021-06-30,0.6547122911621713,0.08770865193886968,0.02042827508440317,0.05715631064810393,1.3003212154500696,0
GE,2021-07-31,0.6567699281498883,0.07584712086099199,0.0626556373221257,0.07406039286706594,1.4292086543718279,0
GE,2021-08-31,0.6536373251011699,0.08248220586300337,0.04081278200919512,0.027252334458028125,1.1848789153030643,0
GE,2021-09-30,0.666606716330885,0.07143916174091133,0.05143132474438785,0.03283513829852325,1.2160787098977939,0
GE,2021-10-31,0.6595795965149278,0.08333662105286949,0.07075079888515799,0.032349754017178795,1.2411970446339733,0
GE,2021-11-30,0.6446025012941325,0.07021236284217693,0.041114134798477774,0.04565950739567278,1.277175145741356,0
GE,2021-12-31,0.6651397723329071,0.07077834675822375,0.0673921184021132,0.060334567882074266,1.3653591477285407,0
GE,2022-01-31,0.6582686980644741,0.09876795812558066,0.034524216017928544,0.021330179450328748,1.146719683799375,0
GE,2022-02-28,0.6144255950219144,0.09496044311489184,0.06308731312708116,0.03916622993634317,1.2911306994401617,0
GE,2022-03-31,0.6555993725263964,0.06874510952701623,0.09891503959233652,0.041938317729628416,1.3224485173242195,0
GE,2022-04-30,0.6521878958920979,0.08725766623898693,0.05962018463473427,0.04335826036418697,1.2840153077381011,0
GE,2022-05-31,0.6341905108910938,0.08471468357135996,0.08764048992950069,0.06018130069232466,1.4075063946346704,0
GE,2022-06-30,0.681863732532788,0.07488784323568815,0.030207903594828386,0.03811319619850528,1.206263266927096,0
GE,2022-07-31,0.6511144982457739,0.09094191518470948,0.016150707405703617,0.06294325479190921,1.3245454474613534,0
GE,2022-08-31,0.6468398420284203,0.0757311893005258,0.02975791249479665,0.015177149922013456,1.118938194410167,0
GE,2022-09-30,0.6664634116792383,0.08073317967188404,0.024200782005178924,0.02057381841904576,1.1258598379681868,0
GE,2022-10-31,0.6432843060141975,0.09669021525289392,0.044808172972727905,0.01745285570322841,1.1498276457639285,0
GE,2022-11-30,0.6450851387182811,0.0772727643025233,-0.003937732858831429,0.03918557700223282,1.192395849248928,0
GE,2022-12-31,0.6453813093958265,0.08696206364813419,0.08697912189890691,0.056898475443216356,1.3845689952243094,0
GE,2023-01-31,0.6446222261889034,0.0689347409125833,0.10146719606499721,0.04088827651021733,1.327162199162676,0
GE,2023-02-28,0.6502785858382589,0.07975874912889996,0.05396169521535711,0.03783459382114086,1.2524094737148352,0
GE,2023-03-31,0.6385267598623953,0.07453141058759608,0.04934493459568003,0.03184862843299353,1.2257864192324486,0
GE,2023-04-30,0.6357430843464568,0.08106430227691896,0.0449004556515829,0.06255989482874033,1.366466201869105,0
GE,2023-05-31,0.5969806038321398,0.09091506851922462,0.07492170384995259,0.00889914651387776,1.1735436709358846,0
GE,2023-06-30,0.643146248118393,0.07628559134004209,0.021849766105643577,0.028332749686136874,1.1734958939805797,0
GE,2023-07-31,0.6277884830906835,0.09752270443423623,0.06871356786294923,0.05907332642491238,1.383427825778217,0
GE,2023-08-31,0.6644334412808647,0.06870948228782771,0.03950959467440453,0.04734061841841877,1.271252355407335,0
GE,2023-09-30,0.6255574438221612,0.08712998430172389,0.045193492036837306,0.03437768788675604,1.2404728572186614,0
GE,2023-10-31,0.6642191993640698,0.0844426331148604,0.0427806766836184,0.05738994705046372,1.3225380435390797,0
GE,2023-11-30,0.6283787334480021,0.08615935606944264,0.06186202515936768,0.03535680341029015,1.2633841661508036,0
GE,2023-12-31,0.6565226604448424,0.06748886423614697,0.06848054038413802,0.037226467953355165,1.2632274515748294,0
GE,2024-01-31,0.6395455395896192,0.09049009225836889,0.035913126189144814,0.018873080554546607,1.1480719062795712,0
GE,2024-02-29,0.6188674165295219,0.0860600995134564,0.02439141295007434,0.06632191272976547,1.3696622354522736,0
GE,2024-03-31,0.6083614118423256,0.09696456368290038,0.05422034934405237,0.03854930332194412,1.2812292977206048,0
GE,2024-04-30,0.6391016182638211,0.08399136114352071,0.049247305951503034,0.05654952823024783,1.3414185788656758,0
GE,2024-05-31,0.6522845529732408,0.08150301761461878,0.042727755755722886,0.03914581564418399,1.2438879086505876,0
GE,2024-06-30,0.6561560353778412,0.06289831607343374,0.02303629155788574,0.051148961410340726,1.2743500472713596,0
GE,2024-07-31,0.6534173087625589,0.07816016663647321,0.05036867866130786,0.045213725580425065,1.280896539364032,0
GE,2024-08-31,0.6392048063938128,0.07221695274597688,0.053916905101953634,0.02532440833577452,1.200202121464197,0
GE,2024-09-30,0.6581650551142895,0.06297416395762159,0.07058311274651288,0.047088962236195644,1.3111188247373613,0
GE,2024-10-31,0.6551205946862775,0.08982690983945514,0.08330948888925153,0.055215550975271956,1.3664121194391137,0
GE,2024-11-30,0.6131825153733671,0.06720423033264299,0.03750362844608643,0.04039136575316251,1.2669342639511472,0
GE,2024-12-31,0.6603531804093825,0.07274256186846534,0.053735335289541566,0.028669256014700162,1.2030159973709111,0
GE,2025-01-31,0.637769643940161,0.06593338903151778,0.03153533507778192,0.019724730915754995,1.1478868510332902,0
GE,2025-02-28,0.6304825349404534,0.09053641796607839,0.031012022223361142,0.07948573097256087,1.4325078412747976,0
GE,2025-03-31,0.6598663580176178,0.08184836123694875,0.03283284439637574,0.05050464819113487,1.280851444963414,0
GE,2025-04-30,0.6384872434752445,0.08122009814645362,0.1012016907653759,0.03855910150413025,1.3195774599027166,0
GE,2025-05-31,0.6729854665257136,0.07296823574874113,0.049300230190060766,0.06656200953453265,1.3682104411249483,0
GE,2025-06-30,0.6374606588442446,0.09812448557996929,0.06415503870910952,0.031562998361585985,1.2428557434438388,0
GE,2025-07-31,0.6626481547811104,0.0897255444962673,0.06243619924434393,0.016446629201643154,1.1546337034722693,0
GE,2025-08-31,0.6354572564835026,0.07752481364448495,0.04851133141799908,0.04931008146326017,1.3086966266888203,0
GE,2025-09-30,0.6535540200186651,0.06664655641289899,0.057603957020119265,0.04915878617925735,1.3080386314554535,0
GE,2025-10-31,0.6611958089586208,0.09080780725554621,0.06667844309097809,0.04688770118842655,1.303668841919606,0
GE,2025-11-30,0.6485966857708271,0.06339039066484009,0.058592364382651724,0.04311531530744667,1.2837948077416852,0
GE,2025-12-31,0.6554315767439075,0.06723251424179691,0.028378869191834754,0.055797292799993556,1.3030429731438269,0
F,2009-06-30,0.7492088969228669,0.10681500697372626,0.020566367522609187,0.030446342092436147,1.118252110707861,0
F,2009-07-31,0.76876567611952,0.09483955271782626,0.02192241553881967,0.02306587066942436,1.073457085121166,0
F,2009-08-31,0.7413100754513536,0.0969082787653136,0.024442675432674255,0.022818770675047843,1.0917933874211219,0
F,2009-09-30,0.7751151225114704,0.09105392697780497,0.01626256711677282,0.023404034125887374,1.0644449674249157,0
F,2009-10-31,0.7789395576870747,0.10196554776511575,0.0406368907893727,0.007716594404445422,1.017668528035896,0
F,2009-11-30,0.7553410053173851,0.10889630795623438,0.021645679785508486,0.045982205625980266,1.1888865789942864,0
F,2009-12-31,0.7396542309979925,0.1140934744018558,0.06597796247238501,0.024557421593405113,1.1508008978570705,0
F,2010-01-31,0.7410899495719846,0.11453384477117702,0.05159144291461425,0.022157099592700975,1.121394129840041,0
F,2010-02-28,0.7415962636580828,0.09718215391139493,-0.00688901022068554,0.016220220802737027,1.0230104673131917,0
F,2010-03-31,0.7299171846649587,0.09232202434895873,0.019306302252264377,0.0335132209880478,1.1427293905475668,0
F,2010-04-30,0.7810100098562816,0.09001645959261209,0.03968644796953168,0.026790167336617366,1.1049315181317707,0
F,2010-05-31,0.7490107258069514,0.10674819492166604,-0.0024544404312459717,0.035736146192760755,1.1156081231043096,0
F,2010-06-30,0.7533290441642612,0.1049245126400815,0.025783372878156362,0.06682950209866341,1.293041280818949,0
F,2010-07-31,0.7372452003149736,0.09469003044998182,0.0075371894715047134,0.02166784321259618,1.0685363702760236,0
F,2010-08-31,0.7372522574538697,0.11189016531107553,0.048410084959797095,0.021438805593757854,1.1165031337700966,0
F,2010-09-30,0.7333528885379155,0.10471415556386404,0.00895553911438057,0.039493977266332664,1.156356606966271,0
F,2010-10-31,0.754058460417026,0.08484255885002769,0.05095010402660123,0.05693816509643282,1.2763144245349403,0
F,2010-11-30,0.7377442261903123,0.09612298440064017,0.025717307814498103,0.035016851849805374,1.1527934373572957,0
F,2010-12-31,0.7631708854534566,0.1201020453876635,0.016461055450119014,0.018025541331923193,1.0465707795281078,0
F,2011-01-31,0.7224136154397095,0.09269069960058081,0.019337460542524058,0.056918367952766814,1.2572731127652073,0
F,2011-02-28,0.7396477740192766,0.10223787951638899,0.01967154207854496,0.04782589910172126,1.2045989118607778,0
F,2011-03-31,0.8005386485174725,0.0946913122707968,0.010211211149635557,0.04566241315603608,1.1465436061024488,0
F,2011-04-30,0.7636378297925263,0.11846707325736033,0.03167856370651928,0.024610618638194106,1.0955014861718197,0
F,2011-05-31,0.7618130966138462,0.11108703580582908,0.03640964362394729,0.03760911046660947,1.1633665335734935,0
F,2011-06-30,0.7713334937917831,0.11169295590445673,0.047643179820750545,0.03973064831384464,1.1811057665849005,0
F,2011-07-31,0.746657638393663,0.10146713686433323,0.044130179330167135,0.01774596493519146,1.0883676673554028,0
F,2011-08-31,0.757373466177458,0.0960666118767264,0.02057489645869635,0.049176777939109476,1.2013966523577753,0
F,2011-09-30,0.753821981360398,0.1004643654815615,-0.007197122819598386,0.04119380349040831,1.1326811402051622,0
F,2011-10-31,0.7629096836228215,0.12163254723305461,0.01384443530093999,0.03328725491495908,1.1153176102877427,0
F,2011-11-30,0.7549876736742152,0.11577453279763475,0.018094089352260957,0.03418532288655508,1.129391320584993,0
F,2011-12-31,0.7621579301943308,0.1018660912315636,0.011071327708989435,0.03291134989347461,1.1106741796335196,0
F,2012-01-31,0.7714726349971954,0.0897348470058894,0.02265939348293752,0.0194981877759124,1.055949173727996,0
F,2012-02-29,0.7739009325784969,0.08476813095216226,0.008821563054568233,0.03565817812596781,1.1138387533104326,0
F,2012-03-31,0.7813104805846868,0.09934249738927013,0.008896009466136034,0.058217356041608846,1.2155104964041128,0
F,2012-04-30,0.7210397219916751,0.07801194043379919,0.028800289001066647,0.02246918663471083,1.1075416907894158,0
F,2012-05-31,0.7295753436573857,0.10708356447299354,0.024876014275423977,0.021538820538949073,1.093338467469138,0
F,2012-06-30,0.7243939120265821,0.10872457328280145,0.03300402355917322,0.028512362043309255,1.138976582658612,0
F,2012-07-31,0.7869327399209534,0.08929915233673848,-0.010510503418494778,0.019621378951781333,1.0074482330186065,0
F,2012-08-31,0.74908827967289,0.10243339449322693,0.015175278842873403,0.03528083094771445,1.134577272261972,0
F,2012-09-30,0.7249692115161911,0.1144376460407326,0.018356976432148623,0.04675943747382191,1.2068162009358268,0
F,2012-10-31,0.7568545069275541,0.10456753219153785,0.031395345604644076,0.03671562840025972,1.1561251640502612,0
F,2012-11-30,0.7628544551973508,0.11329152530132432,0.023930423394029402,0.04063505636382768,1.1619885998644148,0
F,2012-12-31,0.7482052861142555,0.11440117215449473,0.006472153958814605,0.05701410649366223,1.2268097136022367,0
F,2013-01-31,0.7491968409871131,0.08569224897881952,0.022562088298215786,0.01978422513787679,1.070542259513612,0
F,2013-02-28,0.7668128709797745,0.09347376020697609,0.011076331335704405,0.001656889035817035,0.9609912534833207,0
F,2013-03-31,0.7409538736150185,0.07576120673371044,-0.011678056469714464,0.04140621984216446,1.1360232413255045,0
